date,time,x_edge_location,sc_bytes,c_ip,cs_method,cs_Host,cs_uri_stem,sc_status,cs_Referer,cs_User_Agent,cs_uri_query,cs_Cookie,x_edge_result_type,x_edge_request_id,x_host_header,cs_protocol,cs_bytes,time_taken,x_forwarded_for,ssl_protocol,ssl_cipher,x_edge_response_result_type,cs_protocol_version,fle_status,fle_encrypted_fields,c_port,time_to_first_byte,x_edge_detailed_result_type,sc_content_type,sc_content_len,sc_range_start,sc_range_end
2025-05-13,16:53:24,CDG52-P1,1245,86.104.252.36,GET,d8bnainxtot1t.cloudfront.net,/,200,-,Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64),-,-,RefreshHit,hukd3mnfD557zAPSPIn5PasQw4gfvBLYkDz317UKYJ3t9mLwGxvyzg==,archivesnationales-ht.com,https,129,0.295,-,TLSv1.3,TLS_AES_128_GCM_SHA256,RefreshHit,HTTP/1.1,-,-,56700,0.295,RefreshHit,text/html,727,-,-
2025-05-07,07:22:38,ATL59-P12,586,66.249.77.135,GET,d8bnainxtot1t.cloudfront.net,/robots.txt,301,-,Mozilla/5.0%20(compatible;%20Googlebot/2.1;%20+http://www.google.com/bot.html),-,-,Redirect,2sWQWreA4bMN96MHCxnZFV9f9GYlB1vbROHHcX0W-E3NoV5BNJFsSA==,archivesnationales-ht.com,http,241,0.002,-,-,-,Redirect,HTTP/1.1,-,-,46436,0.002,Redirect,text/html,167,-,-
2025-06-12,22:26:23,DUB56-P2,1222,34.240.60.76,GET,d8bnainxtot1t.cloudfront.net,/,200,-,Mozilla/5.0%20(compatible;%20NetcraftSurveyAgent/1.0;%20+info@netcraft.com),-,-,Hit,3KXpogtfCODIUYsPFLh5IpAkN9UXyTOD3rhc6d9l43x5VgEAl2WMWg==,archivesnationales-ht.com,https,134,0.003,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/1.0,-,-,55388,0.003,Hit,text/html,727,-,-
2025-04-11,19:22:39,DUB56-P2,1222,3.249.14.174,GET,d8bnainxtot1t.cloudfront.net,/,200,-,Mozilla/5.0%20(compatible;%20NetcraftSurveyAgent/1.0;%20+info@netcraft.com),-,-,Hit,xheOw5sWV88TCKr92D2RhRnEQcDw1Qqvxh7MtE9A2E7Bdq5l1ldK9w==,archivesnationales-ht.com,https,134,0.005,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/1.0,-,-,51734,0.005,Hit,text/html,727,-,-
2025-04-20,18:54:04,ARN56-P2,1098,104.131.103.19,GET,d8bnainxtot1t.cloudfront.net,/,200,-,Mozilla/5.0%20(compatible;%20AhrefsBot/7.0;%20+http://ahrefs.com/robot/),-,-,Hit,1S635GxnWMXuj2pgga5R6_g5WbT67mx-YSXNCFRdzpvaEU18AgH9zw==,archivesnationales-ht.com,https,87,0.001,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/2.0,-,-,44142,0.001,Hit,text/html,727,-,-
2025-04-20,04:44:24,NRT20-P4,575,183.134.59.131,GET,d8bnainxtot1t.cloudfront.net,/,301,-,Mozilla/5.0%20(X11;%20U;%20Linux%20i686;%20rv:1.7.8)%20Gecko/20050927%20Debian/1.7.8-1sarge3,-,-,Redirect,Ok8JEefnEOXNQhGk3KZO5suBPYbepWAIZ6hBuWIt2VilRyQ-1SFj3Q==,archivesnationales-ht.com,http,402,0.002,-,-,-,Redirect,HTTP/1.1,-,-,6485,0.002,Redirect,text/html,167,-,-
2025-03-31,02:34:44,SIN2-P3,585,183.134.59.131,GET,d8bnainxtot1t.cloudfront.net,/favicon.ico,301,-,Dalvik/2.1.0%20(Linux;%20U;%20Android%209.0;%20ZTE%20BA520%20Build/MRA58K),-,-,Redirect,vnAXKCKyztPwUBCTrPPqRiC2Y2IaikRYwJ6vnf3atJlRBKEFlYhVKw==,archivesnationales-ht.com,http,395,0.002,-,-,-,Redirect,HTTP/1.1,-,-,18696,0.002,Redirect,text/html,167,-,-
2025-05-27,09:39:57,WAW51-P1,640,194.145.227.125,GET,d8bnainxtot1t.cloudfront.net,/sites/all/libraries/elfinder-1.2/src/connectors/php/connector.php,301,-,ALittle%20Client,-,-,Redirect,kNpcAZtrEf0lvZtX3ZOciGdp20KDvSdeLAOU7iXjy0TebEe8SMi3ZA==,archivesnationales-ht.com,http,232,0.003,-,-,-,Redirect,HTTP/1.1,-,-,51144,0.003,Redirect,text/html,167,-,-
2025-04-11,04:48:30,OTP50-P1,1229,195.20.18.175,GET,d8bnainxtot1t.cloudfront.net,/admin/server/php/index.php,200,-,ALittle%20Client,file=tf2rghf.jpg,-,Error,Fi1QyxPRpSM9HwTjmX25jWaLdaHQ5h8Qf_tZ8RZ-1DczES4q3OeQUw==,archivesnationales-ht.com,https,210,0.386,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,57245,0.385,Error,text/html,727,-,-
2025-04-16,10:03:31,VIE50-P2,1217,195.20.18.145,GET,d8bnainxtot1t.cloudfront.net,/sites/all/libraries/elfinder/elfinder.html,200,-,ALittle%20Client,-,-,Error,1abjIlBuysV_Rl1Zse6F1VaLpk0ldMNheupjlHGm54wTs_zVJ1OYdQ==,archivesnationales-ht.com,https,209,0.665,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,62686,0.665,Error,text/html,727,-,-
2025-04-09,06:55:25,OTP50-P1,484,195.20.18.175,GET,d8bnainxtot1t.cloudfront.net,/server/php/index.php,403,-,ALittle%20Client,file=tf2rghf.jpg,-,Error,ipnw-Fn2aLIVFiMNzIkaKhGPrinzKC-l_c4DrVl3R3mmAPcP4aLeUg==,archivesnationales-ht.com,https,204,0.349,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,52181,0.349,Error,application/xml,-,-,-
2025-06-01,21:36:11,WAW51-P1,629,194.145.227.125,GET,d8bnainxtot1t.cloudfront.net,/sites/all/libraries/elfinder/php/connector.minimal.php,301,-,ALittle%20Client,-,-,Redirect,kiGZMo9SP0_uUJNmdzL-Tj6y8yxJL839jpBCuhU2vdDpDYMsf1o8hw==,archivesnationales-ht.com,http,221,0.002,-,-,-,Redirect,HTTP/1.1,-,-,60846,0.002,Redirect,text/html,167,-,-
2025-06-04,21:47:14,AMS58-P2,1245,34.141.254.56,GET,d8bnainxtot1t.cloudfront.net,/,200,-,Scrapy/2.12.0%20(+https://scrapy.org),-,-,RefreshHit,lIFf4nEmID7voXwG2YhOtQKaprrTtRai2kF9MAdUqMzREhaYumzwBw==,archivesnationales-ht.com,https,226,0.317,-,TLSv1.3,TLS_AES_128_GCM_SHA256,RefreshHit,HTTP/1.1,-,-,24576,0.316,RefreshHit,text/html,727,-,-
