date,time,x_edge_location,sc_bytes,c_ip,cs_method,cs_Host,cs_uri_stem,sc_status,cs_Referer,cs_User_Agent,cs_uri_query,cs_Cookie,x_edge_result_type,x_edge_request_id,x_host_header,cs_protocol,cs_bytes,time_taken,x_forwarded_for,ssl_protocol,ssl_cipher,x_edge_response_result_type,cs_protocol_version,fle_status,fle_encrypted_fields,c_port,time_to_first_byte,x_edge_detailed_result_type,sc_content_type,sc_content_len,sc_range_start,sc_range_end
2025-03-18,05:59:52,FRA56-P8,353,172.71.172.12,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/133.0.0.0%20Safari/537.36",-,-,Error,hXWgXjOetBLMjmqqvIgv1ud_YJ-XjkqHQo7QCB1WZZ1vz5KHE8nMMw==,archivesnationales-ht.com,https,452,0.306,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,24470,0.306,Error,application/xml,-,-,-
2025-03-16,19:10:04,MIA3-C3,4634,190.115.175.32,GET,d8bnainxtot1t.cloudfront.net,/favicon.ico,200,https://archivesnationales-ht.com/,"Mozilla/5.0%20(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/133.0.0.0%20Mobile%20Safari/537.36",-,-,Miss,gA9oyMs3l7gqdrhRneCRgk7RFPGqRzx3qkDvr05V9I_9mgQIKmS9-Q==,archivesnationales-ht.com,https,432,0.143,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/2.0,-,-,48719,0.143,Miss,image/x-icon,4286,-,-
2025-03-18,01:08:07,HEL50-C2,351,172.68.10.27,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/133.0.0.0%20Safari/537.36",-,-,Error,aJWu0a3-amubBb97gJXPYhQi_dOGyq3YGQ37OU4KVzTXjdTI0m6Yow==,archivesnationales-ht.com,https,452,0.395,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,38104,0.395,Error,application/xml,-,-,-
2025-03-23,14:59:36,FRA56-P8,352,172.70.250.4,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/133.0.0.0%20Safari/537.36",-,-,Error,d5Fr2AEeGVRuhXC4H3vGG1AEdApEgpvC3N7yApRd_p5UqoUXMdrT1A==,archivesnationales-ht.com,https,451,0.306,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55950,0.306,Error,application/xml,-,-,-
2025-03-24,12:49:48,FRA56-P8,350,172.68.10.67,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/133.0.0.0%20Safari/537.36",-,-,Error,rXywaO4m2tmzlo5dVt8jRsatLK-kmM829WnoTtJxkoWI0D5iJPtjFQ==,archivesnationales-ht.com,https,451,0.306,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55836,0.306,Error,application/xml,-,-,-
2025-03-20,00:38:24,FRA56-P8,351,172.68.10.86,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/133.0.0.0%20Safari/537.36",-,-,Error,AEwFKLskhh_c6LifyZSljC1likk38k14c5N9XVMkmqKt0FqLdX72Ww==,archivesnationales-ht.com,https,453,0.297,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,58558,0.297,Error,application/xml,-,-,-
2025-05-25,09:09:53,IAD55-P6,1093,40.77.167.62,GET,d8bnainxtot1t.cloudfront.net,/ht/documents/kod-penal-1987,200,-,"Mozilla/5.0%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko;%20compatible;%20bingbot/2.0;%20+http://www.bing.com/bingbot.htm)%20Chrome/116.0.1938.76%20Safari/537.36",-,-,Error,ef_JR-bVYNsJZFE882-KGu8DVijKmKu7PVrIx5z4OwfRmBqwe9FkPw==,archivesnationales-ht.com,https,269,0.070,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,21722,0.070,Error,text/html,727,-,-
2025-04-14,16:31:54,FRA56-P8,1091,162.158.102.113,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/135.0.0.0%20Safari/537.36",-,-,Error,PvDcaHAsOBarznmgmtPbBZEAeIRh2dBK3nK8x7mAeOwKfJkOz6JLpw==,archivesnationales-ht.com,https,455,0.618,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,11618,0.618,Error,text/html,727,-,-
2025-05-06,06:54:11,CPH50-C1,1102,162.158.134.120,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/135.0.0.0%20Safari/537.36",-,-,Error,dexgiItU7_zMXmLQJ8qzoSV7HmXgyEi9EIH6LcnOUFUscXr7ROXLSg==,archivesnationales-ht.com,https,451,0.316,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,27418,0.316,Error,text/html,727,-,-
2025-05-24,07:00:40,OSL50-P2,1081,162.158.222.144,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/135.0.0.0%20Safari/537.36",-,-,Error,9_-RIcBIzrN7cMofOPGLyzVqlqf04TnF7zwLuHRHrntSqT2xuEYbCQ==,archivesnationales-ht.com,https,450,0.391,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,11100,0.391,Error,text/html,727,-,-
2025-06-01,17:59:57,FRA56-P8,1099,162.158.103.209,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/136.0.0.0%20Safari/537.36",-,-,Error,tIkxH0xKfq0OvofS8dXbkA84tM9eSwLPehOBDdmU2KmzXB6jRC_BtQ==,archivesnationales-ht.com,https,451,0.311,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,62070,0.311,Error,text/html,727,-,-
2025-05-11,05:17:58,FRA56-P8,1091,162.158.111.181,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/135.0.0.0%20Safari/537.36",-,-,Error,m4DCe7oWklnXkcy44WWIr93bFoPVnCjzO_VX-KdhAdq1P1x0Ha3IkA==,archivesnationales-ht.com,https,451,0.613,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,47940,0.613,Error,text/html,727,-,-
2025-03-22,08:58:39,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//sito/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Error,W67DTjyPoem08JOV1oxHLMsbHbdK1kHj8Lv4HL1JvAgTgC7D-BuxkQ==,archivesnationales-ht.com,https,360,0.651,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,50549,0.651,Error,application/xml,-,-,-
2025-03-26,10:01:24,HEL50-C2,350,172.68.10.8,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/133.0.0.0%20Safari/537.36",-,-,Error,Ys8PlgyAfWN2c8hzPDHbDaBaoBIRbcHzECVZNtLsEZNIhUSf1gvt9g==,archivesnationales-ht.com,https,450,0.374,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,48162,0.374,Error,application/xml,-,-,-
2025-04-24,00:35:53,FRA56-P8,1100,172.69.150.121,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/135.0.0.0%20Safari/537.36",-,-,Error,UMhR_V_rdagzOppBZSnUWrdBG2B0PxZwKfzGG4liJstdiWiGnrVQ5g==,archivesnationales-ht.com,https,451,0.303,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,36714,0.303,Error,text/html,727,-,-
2025-05-06,16:57:51,WAW51-P1,1101,162.158.103.66,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/135.0.0.0%20Safari/537.36",-,-,Error,BDsDWjnhmJaozgWa-y_HpfKYarRmMXXzSKF-mA56t9KcUMIuqUBnAQ==,archivesnationales-ht.com,https,451,0.352,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,24258,0.352,Error,text/html,727,-,-
2025-05-08,21:00:55,FRA56-P8,1101,172.71.148.134,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/135.0.0.0%20Safari/537.36",-,-,Error,BLre6PksnGB1ZSD1APr-UNKxkkuqEWjuq_Q6kocwj2U8N8UNRJx8HQ==,archivesnationales-ht.com,https,451,0.311,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,27076,0.311,Error,text/html,727,-,-
2025-05-30,20:28:28,FRA56-P8,1100,172.71.148.102,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/136.0.0.0%20Safari/537.36",-,-,Error,yw2NjfAd8H0SEB9sEwq2p6bwEFL7dCi2LhFajtJVXWEj26C9qaRL7Q==,archivesnationales-ht.com,https,450,0.305,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,40402,0.305,Error,text/html,727,-,-
2025-06-07,08:22:34,FRA56-P8,1099,162.158.111.63,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/137.0.0.0%20Safari/537.36",-,-,Error,cKoBNi7df4sNfLf9h7edtEqHKAYPar5DqxEaWzkDio5rEPLmBI-fuw==,archivesnationales-ht.com,https,451,0.326,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,37086,0.326,Error,text/html,727,-,-
2025-03-30,04:25:43,SIN2-P3,478,47.128.110.190,GET,d8bnainxtot1t.cloudfront.net,/robots.txt,403,-,"Mozilla/5.0%20(Linux;%20Android%205.0)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Mobile%20Safari/537.36%20(compatible;%20Bytespider;%20spider-feedback@bytedance.com)",-,-,Error,9_KwGK1s3cekYd8ZAP437ka9ZpIAI5ZGchA1tn-heT6PdRxlPzbqPQ==,archivesnationales-ht.com,https,265,0.669,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,64596,0.669,Error,application/xml,-,-,-
2025-04-10,20:22:39,CDG52-P1,1072,91.205.43.147,GET,d8bnainxtot1t.cloudfront.net,/gouvenman,200,-,WhatsApp/2.2514.4%20W,-,-,Error,2wunWjtsKHvTao-EQ6rzAZUks_lxCMFUo0X1sbyosL2Pxns7vZciLw==,archivesnationales-ht.com,https,64,0.590,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55251,0.590,Error,text/html,727,-,-
2025-04-10,20:22:40,CDG52-P1,68078,91.205.43.147,GET,d8bnainxtot1t.cloudfront.net,/archives.ico,200,-,WhatsApp/2.2514.4%20W,-,-,Miss,PGgwXFf3fOGYgNjoGiHxpmsQmYk-NOfgTW6MHsFFOlDDeztDyu8ZBw==,archivesnationales-ht.com,https,25,0.363,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/2.0,-,-,55251,0.287,Miss,image/x-icon,67646,-,-
2025-05-29,04:00:47,HEL51-P6,1083,172.71.184.234,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/136.0.0.0%20Safari/537.36",-,-,Error,DTRkPw9cuB731wkWQW1cw-cQIi4ZLLCvGyJl-68YL7Yb0HWJ7MguBQ==,archivesnationales-ht.com,https,451,0.326,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,27346,0.326,Error,text/html,727,-,-
2025-06-05,01:18:12,ARN56-P2,1100,172.71.184.112,GET,d8bnainxtot1t.cloudfront.net,/wp-admin/setup-config.php,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/136.0.0.0%20Safari/537.36",-,-,Error,_9ECUrgrlb5XxTGg3dPAjD96cZBh8tBF1zcHSGGDj-n2FiBngRDefA==,archivesnationales-ht.com,https,451,0.339,2a06:98c0:3600::103,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,40050,0.339,Error,text/html,727,-,-
